id,institutionCode,collectionCode,ownerInstitutionCode,collectionID,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedTaxa,reproductiveCondition,establishmentMeans,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,rights,rightsHolder,accessRights,recordId,references
662691,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,7c02fde7-d82b-47a9-bdc5-bd7efe5f03fe,,33312,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Lamiales|Lamiaceae|Teucrium|Teucrium cubense",Plantae,Magnoliophyta,,Lamiales,Lamiaceae,"Teucrium cubense subsp. depressum",11897,"(Small) McClintock & Epling",Teucrium,,cubense,subsp.,depressum,Subspecies,,,,,,,,"Stanley Burg; F.M. Irish",,1905-04-16,1905,4,16,106,,,,,,,,,,,,,,,,,USA,Arizona,Maricopa,,"N. of M. & P. bridge, Salt River, Tempe, Arizona.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7c02fde7-d82b-47a9-bdc5-bd7efe5f03fe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=662691
662692,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,cc8f8ac8-fd7a-4f7f-b823-dbb64f66e770,,56341,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Prosopis",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Prosopis pubescens",1425,Benth.,Prosopis,,pubescens,,,Species,,,,,,,,"F. M. Irish",,1901-09-08,1901,9,8,251,,,,"River bottom",,,,,,,,,,,,,USA,Arizona,Maricopa,,"Salt River, Tempe.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cc8f8ac8-fd7a-4f7f-b823-dbb64f66e770,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=662692
667010,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,5c60269d-9615-4d78-9ca3-8e15a100472a,,20129,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Astragalus",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Astragalus wootonii",2491,"E. Sheld.",Astragalus,,wootonii,,,Species,,,,,,,,"Elinor Lehto",443,1962-05-09,1962,5,9,129,,,,Sand,,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Scottsdale Road and Salt River.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,335,,,,,1100ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5c60269d-9615-4d78-9ca3-8e15a100472a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667010
667551,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d06b448b-5d12-431d-845b-f1d64bdc5f10,,28443,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,,,,,,,,"Larry Gardner",53,1962-03-28,1962,3,28,87,,,"Abundant, Flowers white.","Larrea-Franseria desert.",,,,"Abundant, Flowers white.",,"Larrea, Franseria.","flowers & fruit",,,,,,USA,Arizona,Maricopa,,"2 miles north of Mesa along Salt River, near Beeline Highway.",,33.4145,-112.017,,,,,,"GEOLocate_032105; High precision","not reviewed",,366,,,,,1200ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d06b448b-5d12-431d-845b-f1d64bdc5f10,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667551
667563,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,b950bde8-c141-4057-884e-582ba2192582,,28442,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,,,,,,,,"J. H. Marshall",92,1962-04-12,1962,4,12,102,,,"Flowers white. Widely scattered.","Widely scattered, Larrea-Franseria desert, sandy hills.",,,,"Flowers white. Widely scattered.",,"Larrea, Franseria.","flowers & fruit",,,,,,USA,Arizona,Maricopa,,"2.3 miles southwest of Phoenix, in river-bed of Salt River, 7th Avenue.",,33.4145,-112.017,,,,,,"GEOLocate_032105; High precision","not reviewed",,351,,,,,1150ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b950bde8-c141-4057-884e-582ba2192582,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667563
667617,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,1bc0c1a4-554c-43d0-a0ab-ae68b3c4e78d,,28448,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,"Andrew Salywon, 4/2001",,,,,,,"A. Duran",,,,,,,,"April 1952",,,,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Tempe, Salt River.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:1bc0c1a4-554c-43d0-a0ab-ae68b3c4e78d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667617
649672,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,efeeef58-8975-43b0-900b-e3e10263d5cf,,16932,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Campanulids|Asterids|Asterales|Asteraceae|Baccharis",Plantae,Magnoliophyta,,Asterales,Asteraceae,"Baccharis salicifolia",2528,"(Ruiz & Pav.) Pers.",Baccharis,,salicifolia,,,Species,,,,,,,,"Elinor Lehto",334,1952-03-28,1952,3,28,88,,,,"well watered river bed",,,,,,,fl,,,,,,USA,Arizona,Maricopa,,"McDowell Rd and Salt River",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,335,,,,,1100ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:efeeef58-8975-43b0-900b-e3e10263d5cf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=649672
667638,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,73e2ae69-75f0-4b3f-ab32-a13bc6797898,,217440,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,"Andrew Salywon, 4/2001",,,,,,,"Cal Stott",13789,1966-04-05,1966,4,5,95,,,,,,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Along Salt River in low desert. Rainbow Valley, Arizona.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:73e2ae69-75f0-4b3f-ab32-a13bc6797898,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667638
667642,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,080a45e4-d8bb-4a15-8f38-cbc49dd49016,,28458,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,"Andrew Salywon, 4/2001",,,,,,,"D. J. Pinkava",,1968-03-19,1968,3,19,79,,,,Sand.,,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Mill Avenue and Salt River, Tempe.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:080a45e4-d8bb-4a15-8f38-cbc49dd49016,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667642
667643,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,ddd7dbab-458c-4856-b237-a31ff41d125a,,49970,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,"Andrew Salywon, 4/2001",,,,,,,"R. S. Laverten, II",3,1972-02-24,1972,2,24,55,,,"Height ca. 0.75m; petals white; stigmas deep purple; anthers green; filaments white.","Plant growing in sandy soil on 20 degrees slope.",,,,"Height ca. 0.75m; petals white; stigmas deep purple; anthers green; filaments white.",,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"1/4 mi east of 115th Ave. and 1/2 mi south of Southern Ave. on edge of Salt River.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Medium precision","not reviewed",,335,,,,,1100ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ddd7dbab-458c-4856-b237-a31ff41d125a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667643
667645,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,84a403be-bd1b-4d7b-8da0-a8233b4f032f,,28441,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,"Andrew Salywon, 4/2001",,,,,,,"George Lewerenz",11,1961-02-19,1961,2,19,50,,,,"Sandy soil.",,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"1/2 mile northeast of Tempe, Salt River bottom.",,33.4145,-112.017,,,,,,"GEOLocate_032105; High precision","not reviewed",,351,,,,,1150ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:84a403be-bd1b-4d7b-8da0-a8233b4f032f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667645
667651,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,d8ab16e6-b561-4e4b-91b8-0641e8ff1bb3,,50275,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,"Andrew Salywon, 4/2001",,,,,,,"R. S. Laverten, II",1,1972-02-24,1972,2,24,55,,,"Height ca. 0.75 m; petals white; stigma deep purple; anthers yellow; filaments purple.","Plant in sandy soil, 10 meters from a well traveled paved road, on 20 degrees slope.",,,,"Height ca. 0.75 m; petals white; stigma deep purple; anthers yellow; filaments purple.",,,fruits,,,,,,USA,Arizona,Maricopa,,"1/2 mi north of Baseline Rd. and 10 meters west of 91st Ave., in Salt River bottom.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Medium precision","not reviewed",,335,,,,,1100ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d8ab16e6-b561-4e4b-91b8-0641e8ff1bb3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667651
667654,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,f811b7f8-eac3-441a-8cd1-d3ec84a51525,,43329,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Brassicales|Brassicaceae|Dimorphocarpa",Plantae,Magnoliophyta,,Brassicales,Brassicaceae,"Dimorphocarpa wislizeni",2888,"(Engelm.) Rollins",Dimorphocarpa,,wislizeni,,,Species,,,,,,,,"Roy C. Brown; Lyle McGill",654-A,1972-02-19,1972,2,19,50,,,,Sand.,,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Salt River Bed north of Tempe where Mill Ave. crosses River.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f811b7f8-eac3-441a-8cd1-d3ec84a51525,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=667654
670856,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,ec6142db-8c98-4881-8b0e-1c047df50b62,,111655,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fabales|Fabaceae|Hoffmannseggia",Plantae,Magnoliophyta,,Fabales,Fabaceae,"Hoffmannseggia densiflora",8893,Benth.,Hoffmannseggia,,densiflora,,,Species,,,,,,,,"Deanna Francis; Diane Enos",71,1980-05-08,1980,5,8,129,,,"Indian - potato; Pima - Shahd. Tuberous Roots eaten raw or cooked.",,,,,"Indian - potato; Pima - Shahd. Tuberous Roots eaten raw or cooked.",,,flowers,,,,,,USA,Arizona,Maricopa,,"Salt River Reservation; 2 mi north of Thomas Rd. from Pima Rd. intersection in cotton field.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ec6142db-8c98-4881-8b0e-1c047df50b62,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=670856
671257,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,fc332685-eb45-428f-892f-eea6bb7731d2,,200655,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum|Eriogonum deflexum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum deflexum var. deflexum",12909,Torr.,Eriogonum,,deflexum,var.,deflexum,Variety,"James L Reveal, 2003",,,,,,,"Charlotte M. Christy",316,1990-06-21,1990,6,21,172,,,,"Adjacent to persistently damp area",,,,,,,fruit,,,,,,USA,ARIZONA,Maricopa,,"Salt River in Tempe, near culvert on south side of river ca. 200 m west of the Scottsdale/Rural rd. bridge",,33.4145,-112.017,,,,,,"GEOLocate_032105; Medium precision","not reviewed",,351,,,,,1150ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fc332685-eb45-428f-892f-eea6bb7731d2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=671257
649696,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,0086166c-79df-4660-bed0-7181f52f9991,,111665,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Amaranthaceae|Amaranthus",Plantae,Magnoliophyta,,Caryophyllales,Amaranthaceae,"Amaranthus palmeri",104,"S. Watson",Amaranthus,,palmeri,,,Species,,,,,,,,"Francis, D.; Enos, D.",70,1980-05-08,1980,5,8,129,,,"leaves used for cleansing greens",,,,,"leaves used for cleansing greens",,"Pima, Kuhuka",fl,,,,,,USA,Arizona,Maricopa,,"Salt River Reservation, 2mi north of Thomas Rd from Pima Rd, intersection in cotton field",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0086166c-79df-4660-bed0-7181f52f9991,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=649696
671893,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,c3dbdf19-aad7-4c38-bffd-1014efbd10f9,,199122,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Cornales|Loasaceae|Mentzelia",Plantae,Magnoliophyta,,Cornales,Loasaceae,"Mentzelia multiflora",2501,"(Nutt.) A. Gray",Mentzelia,,multiflora,,,Species,,,,,,,,"Charlotte M. Christy; Bruce Parfitt",324,1990-07-04,1990,7,4,185,,,"Chrom #: n=9",,,,,,,,"flowers & fruit",,,,,,USA,ARIZONA,Maricopa,,"Tonto National Forest; gravel bars of Salt River at tubing access #4",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,427,,,,,1400ft,,,roisan,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c3dbdf19-aad7-4c38-bffd-1014efbd10f9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=671893
671894,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,19c37710-6f34-4570-8644-b0f1f1236064,,199119,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Asterids|Cornales|Loasaceae|Mentzelia",Plantae,Magnoliophyta,,Cornales,Loasaceae,"Mentzelia multiflora",2501,"(Nutt.) A. Gray",Mentzelia,,multiflora,,,Species,,,,,,,,"Charlotte M. Christy; Bruce Parfitt",325,1990-07-04,1990,7,4,185,,,"Chrom #: n=9","Gravel bars",,,,,,,fruit,,,,,,USA,ARIZONA,Maricopa,,"Tonto National Forest, gravel bars of Salt River at tubing access #4",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,427,,,,,1400ft,,,roisan,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:19c37710-6f34-4570-8644-b0f1f1236064,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=671894
674212,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,525c7dc6-6256-4bdf-b092-35e52255ab15,,46749,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Zygophyllaceae|Larrea",Plantae,Magnoliophyta,,Zygophyllales,Zygophyllaceae,"Larrea tridentata",2671,"(Sessé & Moc. ex DC.) Coville",Larrea,,tridentata,,,Species,,,,,,,,"W.L. Halvorson",147,1965-04-22,1965,4,22,112,,,,"Dry sandy river bank",,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"West bank of the Salt River, 2 miles north of McDowell Road on Beeline Highway",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,381,,,,,1250ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:525c7dc6-6256-4bdf-b092-35e52255ab15,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=674212
674303,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,32b1ec0f-d813-4345-946f-9f0d7ae127a5,,245018,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Zygophyllaceae|Larrea",Plantae,Magnoliophyta,,Zygophyllales,Zygophyllaceae,"Larrea tridentata",2671,"(Sessé & Moc. ex DC.) Coville",Larrea,,tridentata,,,Species,,,,,,,,"W.L. Halvorson",145,1965-04-22,1965,4,22,112,,,,"Dry, sandy river bank",,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"West bank of the Salt River, 2 miles north of McDowell Road on Beeline Highway",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,381,,,,,1250ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:32b1ec0f-d813-4345-946f-9f0d7ae127a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=674303
674400,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,bab32a4d-4648-49c5-b515-7c406cf554e0,,112632,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Zygophyllaceae|Larrea",Plantae,Magnoliophyta,,Zygophyllales,Zygophyllaceae,"Larrea tridentata",2671,"(Sessé & Moc. ex DC.) Coville",Larrea,,tridentata,,,Species,,,,,,,,"Deanna Francis; Diane Enos & LA McGill",56,1980-04-05,1980,4,5,96,,,"'Creosote Bush'; Pima - Shea goi.  Leaves used for flu, bedsores athletes feet; branch stem w/lvs for rheumatism",,,,,"'Creosote Bush'; Pima - Shea goi.  Leaves used for flu, bedsores athletes feet; branch stem w/lvs for rheumatism",,"Prosopis, Populus, Larrea, Paloverde, Lycium","flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Salt River Reservation; wash near Camelback Rd & Center.  Draining irrigation tailwater.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Medium precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bab32a4d-4648-49c5-b515-7c406cf554e0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=674400
674473,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,15bcefc4-867e-42b4-8c23-d0223f5d297c,,74971,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Zygophyllaceae|Larrea",Plantae,Magnoliophyta,,Zygophyllales,Zygophyllaceae,"Larrea tridentata",2671,"(Sessé & Moc. ex DC.) Coville",Larrea,,tridentata,,,Species,,,,,,,,"W.L. Halvorson",146,1965-04-22,1965,4,22,112,,,,"Dry, sandy river bank",,,,,,,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"West Bank of the Salt River, 2 miles north of McDowell Road on Beeline Highway",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,381,,,,,1250ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:15bcefc4-867e-42b4-8c23-d0223f5d297c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=674473
674771,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,fd660700-d5c5-43fb-86ed-46a47e0ce5d1,,76221,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Zygophyllaceae|Tribulus",Plantae,Magnoliophyta,,Zygophyllales,Zygophyllaceae,"Tribulus terrestris",2674,L.,Tribulus,,terrestris,,,Species,,,,,,,,"Elinor Lehto",685,1962-04-26,1962,4,26,116,,,,"Growing in sand in dry river bed",,,,,,,fruit,,,,,,USA,Arizona,Maricopa,,"Mill Avenue & Salt River",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,335,,,,,1100ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fd660700-d5c5-43fb-86ed-46a47e0ce5d1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=674771
674776,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,89361940-7cdb-442d-b03b-f59241986bfa,,69183,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Zygophyllales|Zygophyllaceae|Tribulus",Plantae,Magnoliophyta,,Zygophyllales,Zygophyllaceae,"Tribulus terrestris",2674,L.,Tribulus,,terrestris,,,Species,,,,,,,,"E. & M. Sundell",371,1973-09-22,1973,9,22,265,,,"Prostrate herb; fl yellow.   Rare (1 only)   'Bullhead'","Dry river bed; sandy soil",,,,"Prostrate herb; fl yellow.   Rare (1 only)   'Bullhead'",,Tamarix,"flowers & fruit",,,,,,USA,Arizona,Maricopa,,"Salt River bed just east of park entrance",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,305,,,,,1000ft,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:89361940-7cdb-442d-b03b-f59241986bfa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=674776
649700,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,fe3b912a-6831-4275-924d-a400b6859926,,113374,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Sapindales|Anacardiaceae|Pistacia",Plantae,Magnoliophyta,,Sapindales,Anacardiaceae,"Pistacia integerrima",34079,"Stew. ex Brand.",Pistacia,,integerrima,,,Species,,,,,,,,"Edson, M.",1,1981-03-15,1981,3,15,74,,,"Tree with clear sap, fragrant sap, persisting after cultivation",,,,,"Tree with clear sap, fragrant sap, persisting after cultivation",,,fr,,,,,,USA,Arizona,Maricopa,,"N side of the Salt River, 1/4mi west of Mill Ave and Curry Rd intersection, Tempe",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:18:16",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fe3b912a-6831-4275-924d-a400b6859926,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=649700
677952,ASU,Plants,,a2e32c87-d320-4a01-bafd-a9182ae2e191,PreservedSpecimen,7da17595-7f84-469c-ace7-f6a381a0cca0,ASU0103939,11395,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Caryophyllales|Polygonaceae|Eriogonum",Plantae,Magnoliophyta,,Caryophyllales,Polygonaceae,"Eriogonum hieracifolium",33042,Benth.,Eriogonum,,hieracifolium,,,Species,"James L Reveal, 1968",,,,,,,"Stitt & McClellan",s.n.,1941-08-02,1941,8,2,214,,,,,,,,,,,fertile,,,,,,USA,Arizona,Maricopa,,"Salt River Canyon.",,33.4145,-112.017,,,,,,"GEOLocate_032105; Low precision","not reviewed",,,,,,,,,,,"2018-03-08 09:13:18",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7da17595-7f84-469c-ace7-f6a381a0cca0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=677952
